site,sensor,isodate,product,saa,sza,vza,vaa,ac_aot_550,ac_model,ac_band1,ac_band2,wind,rhot_443,rhot_492,rhot_560,rhot_665,rhot_704,rhot_740,rhot_783,rhot_833,rhot_865,rhot_945,rhot_1373,rhot_1614,rhot_2202,rhos_443,rhos_492,rhos_560,rhos_665,rhos_704,rhos_740,rhos_783,rhos_833,rhos_865,rhos_insitu_443,rhos_insitu_492,rhos_insitu_560,rhos_insitu_665,rhos_insitu_704,rhos_insitu_740,rhos_insitu_783,rhos_insitu_833,rhos_insitu_865
VEIT,S2A_MSI,2022-02-17T10:11:01,S2A_MSIL1C_20220217T101101_N0400_R022_T33TUL_20220217T122427,161.922503029007,59.2067457232141,7.93740888870447,286.13711692500755,0.6772704,ACOLITE-LUT-202110-MOD1,8A,6,1.8848355042213463,0.2121,0.16907778,0.119555555,0.0864111,0.07699999,0.071711116,0.068044454,0.058377776,0.0586,0.0167,0.00090000004,0.021133333,0.012222223,0.09836209,0.07475027,0.049834713,0.023124147,0.017855233,0.016404161,0.016064322,0.013678431,0.013079214,0.022850082864931814,0.026595424529942027,0.02121900707212331,0.006665639541894141,0.004814071031806145,0.0027667038259056053,0.0025078668008429728,0.002242909375796589,0.0019809074166071633
VEIT,S2A_MSI,2022-11-21T10:03:44,S2A_MSIL1C_20221121T100321_N0400_R122_T33TUL_20221121T120215,168.430426429893,66.2921148432656,6.980039323229572,105.77406844853002,0.2749537,ACOLITE-LUT-202110-MOD1,8A,8,1.3595726585039025,0.1943,0.15304445,0.10166667,0.059144445,0.051944442,0.04348889,0.04116667,0.033677775,0.03252222,0.0108,0.0015,0.007866667,0.0042333333,0.06921339,0.0647004,0.04649837,0.0135634355,0.012099309,0.0063974815,0.008182548,0.0061976984,0.0055233045,0.025731603212183443,0.03361344203935791,0.030839203417833076,0.00666443115709128,0.0040648231024780065,0.0014290334517259955,0.0012698288647939647,0.0010851329272841884,0.0008480514148639787
VEIT,S2B_MSI,2021-02-17T10:10:23,S2B_MSIL1C_20210217T101029_N0209_R022_T33TUL_20210217T111213,161.881840596831,59.1249773433799,7.98994879946889,285.2245344952884,0.45092213,ACOLITE-LUT-202110-MOD1,8A,8,1.4430727213362922,0.195,0.16476667,0.1227111,0.06903333,0.056788888,0.0504,0.045622222,0.03767778,0.03542222,0.0116,0.001,0.009055556,0.0038333333,0.0858569,0.09189037,0.08179766,0.022637028,0.013072059,0.010275849,0.007398469,0.0057896334,0.0033338862,0.04885333555273471,0.06677098312693572,0.06724393134651072,0.018027427436883486,0.01220144135260833,0.006790325176444202,0.006209097475383412,0.0057253218226025054,0.005218948259350288
VEIT,S2A_MSI,2021-02-09T10:04:05,S2A_MSIL1C_20210209T100141_N0209_R122_T33TUL_20210209T110639,159.858522747863,62.3366518972717,6.932094371496434,105.76931566042062,0.12537102,ACOLITE-LUT-202110-MOD1,8A,8,1.2221269802537984,0.1755,0.13540001,0.087066665,0.04414444,0.036155555,0.029655555,0.0267,0.022466667,0.0201,0.0074000005,0.0015,0.0055111106,0.0035666665,0.06907761,0.063991934,0.047493957,0.013808634,0.010274046,0.0062219067,0.0056476267,0.0057951566,0.0032787542,0.03481022638199156,0.04410810793512176,0.03816133935473746,0.010103032099888535,0.007040078194816365,0.004078387972580808,0.0037557715661447914,0.0034324864938732554,0.0031238487781717564
VEIT,S2B_MSI,2020-11-26T10:03:41,S2B_MSIL1C_20201126T100339_N0209_R122_T33TUL_20201126T110137,168.210288177414,67.446193121,6.998411507410432,106.79783686359907,0.2339316,ACOLITE-LUT-202110-MOD1,8A,8,0.7113551422408441,0.1911,0.14592223,0.10071111,0.059166662,0.050977778,0.04266667,0.04097778,0.031877775,0.031099997,0.0103,0.0006,0.007566667,0.0030666667,0.05993049,0.051571477,0.04493991,0.01607433,0.014208304,0.009107149,0.009978211,0.006848724,0.0060340967,0.025773568604274676,0.031777220903993125,0.032057627711706754,0.00868424418038985,0.006089619024178874,0.0032022447511169025,0.0029105005458515522,0.0026345309944588707,0.0023490889484779533
O1BE,S2B_MSI,2022-08-03T10:46:25,S2B_MSIL1C_20220803T104629_N0400_R051_T31UDS_20220803T113612,154.999311270531,35.5698990980785,8.076315606206721,105.79057829949383,0.45380157,ACOLITE-LUT-202110-MOD1,8A,6,6.084473379987693,0.13873333,0.116955556,0.10604444,0.07174445,0.061177783,0.037544444,0.038244445,0.03107778,0.030188888,0.013566667,0.0041000005,0.012911111,0.010633334,0.010588263,0.03205302,0.0634209,0.038272403,0.032273307,0.005112804,0.007255588,0.0053304676,0.0031609691,0.04393331211837078,0.06710306802837192,0.09675911731041846,0.06022923261449515,0.049524300139227984,0.017913555213219884,0.0164588744571902,0.013697067794887698,0.010123283374439657
VEIT,S2B_MSI,2021-05-05T10:07:14,S2B_MSIL1C_20210505T100029_N0300_R122_T33TUL_20210505T134857,153.581482439835,31.4351775226531,7.0118140313432145,106.77274958798262,0.48039797,ACOLITE-LUT-202110-MOD1,8,6,2.996033567692447,0.1633,0.1259889,0.090066664,0.054222222,0.046655554,0.04202222,0.041055556,0.03701111,0.033533335,0.0147,0.0011,0.017555555,0.011922223,0.05406861,0.04651499,0.03956886,0.012338731,0.008654857,0.0068301014,0.007409883,0.00856053,0.0035558518,0.022270054475347245,0.02678805617467816,0.027775160475536464,0.008210008541297902,0.006078213104537182,0.0038628574869240782,0.003604569707933482,0.003285465110297801,0.003042011593052199
VEIT,S2B_MSI,2022-10-27T10:00:26,S2B_MSIL1C_20221027T100029_N0400_R122_T33TUL_20221027T104415,167.735341681183,59.1969043441033,7.006336189799005,106.79220618895745,0.2534534,ACOLITE-LUT-202110-MOD1,8A,8,0.6749838838411801,0.1717,0.123066664,0.0809,0.045488887,0.039177783,0.034800004,0.033433333,0.024833335,0.029588887,0.014900001,0.0016,0.009611111,0.0074999994,0.05215598,0.0335591,0.023629904,0.0043804087,0.0048316508,0.0042856117,0.0042695072,0.00079457386,0.0060138833,0.02190729524890122,0.025150348828476353,0.019295481563335902,0.0036548161885500926,0.00239094537112824,0.001175882159910482,0.0010731090835967214,0.0009685467681693083,0.0008660093811826192
VEIT,S2A_MSI,2023-06-09T10:06:01,S2A_MSIL1C_20230609T100031_N0509_R122_T33TUL_20230609T134016,147.423668893288,25.5439363188234,6.967485883875133,105.79632725813485,0.6459811,ACOLITE-LUT-202110-MOD1,8A,8,0.7485054199295404,0.1662,0.12743333,0.08384445,0.054566663,0.047166664,0.0434,0.041244447,0.033677775,0.034444444,0.0088,0.0005,0.0101333335,0.0049,0.049821164,0.039965007,0.022242766,0.00777222,0.0061894497,0.0057726908,0.005787856,0.0036431493,0.0036450236,0.020842243496458145,0.02093258312747524,0.011287894409063895,0.002047853295347656,0.001469108914271692,0.0009198084192234207,0.0008607028970104424,0.0007913723281756721,0.0007383914151765886
VEIT,S2A_MSI,2021-12-16T10:04:16,S2A_MSIL1C_20211216T100421_N0301_R122_T33TUL_20211216T105832,166.591133083641,70.0005383912738,7.017096583541356,105.75982063010355,0.061430026,ACOLITE-LUT-202110-MOD1,8A,8,1.2518620642087335,0.188,0.14872223,0.09713333,0.0476,0.038744446,0.03197778,0.027900001,0.021488888,0.0201,0.0076999995,0.0008,0.002611111,0.0016111112,0.0663868,0.069286354,0.056022875,0.01663735,0.013168911,0.0094137015,0.007940904,0.006186099,0.005004475,0.03874892724958709,0.05081668265815297,0.0462645559414311,0.010041988028714002,0.00614584454105868,0.0023593714122238344,0.002072373340340308,0.0017834108701190118,0.00144070418410242
VEIT,S2A_MSI,2021-12-06T10:04:07,S2A_MSIL1C_20211206T100411_N0301_R122_T33TUL_20211206T105737,167.555894146059,69.0405435440719,6.9907447757171335,105.79473588025346,0.026749087,ACOLITE-LUT-202110-MOD1,8A,8,2.5814689552562364,0.1675,0.12203333,0.072288886,0.038388893,0.032899998,0.026966669,0.022900002,0.018355556,0.014355555,0.008,0.0012,0.001888889,0.0014222222,0.04801008,0.04241158,0.030232528,0.011402623,0.01061348,0.007721524,0.0064883335,0.0057324306,0.0023396097,0.020685991548372844,0.025127854443117,0.021414674132333722,0.006111408900988229,0.0044285567439634995,0.002770180474122497,0.002532358611990254,0.0022929688863379074,0.0021105576964732236
VEIT,S2B_MSI,2022-07-22T10:15:18,S2B_MSIL1C_20220722T100559_N0400_R022_T33TUL_20220722T121536,151.032435785315,27.7909721004992,7.977669331531331,285.2244729110251,0.42798042,ACOLITE-LUT-202110-MOD1,8A,8,2.832663769286574,0.1456,0.112555556,0.07718889,0.04287778,0.035955556,0.03175555,0.029388892,0.023722224,0.023488887,0.0076999995,0.0007,0.0060777776,0.0031555556,0.04494749,0.04180132,0.03268104,0.009655621,0.0076429984,0.0065259095,0.005261931,0.0043064426,0.0037758935,0.017923985052295196,0.022098736269108035,0.01971522885727458,0.003631459985253012,0.002241749541449932,0.0008981496123192729,0.0008225818748206722,0.0007249427478833179,0.0006163470211791054
VEIT,S2A_MSI,2023-03-21T10:01:37,S2A_MSIL1C_20230321T100031_N0509_R122_T33TUL_20230321T134016,157.214536549644,47.6487230271548,6.9824072459200925,105.76566688933916,0.2656696,ACOLITE-LUT-202110-MOD1,8A,8,0.7351314134253164,0.1586,0.119200006,0.0753111,0.04044445,0.03327778,0.029166665,0.0262,0.021055557,0.020677777,0.0067,0.0005,0.004666667,0.0016000001,0.05394838,0.046745624,0.031207899,0.009044947,0.006424983,0.0053741955,0.004955748,0.003863943,0.0039106747,0.027734579457604283,0.032432219228300946,0.024660000734659022,0.004973536362894559,0.0032651138126132137,0.0015745342702856238,0.0014094132026648226,0.0012480670917916926,0.0010828227106075565
VEIT,S2A_MSI,2022-09-22T10:00:34,S2A_MSIL1C_20220922T100031_N0400_R122_T33TUL_20220922T152050,162.045267015883,46.7288383215805,6.972174588804412,105.77535722037015,0.16765372,ACOLITE-LUT-202110-MOD1,8A,8,1.0134619040823623,0.1524,0.11593334,0.074433334,0.036188886,0.030033333,0.024311112,0.021555554,0.018522223,0.017277779,0.0074999994,0.0008,0.003988889,0.0027666667,0.053699806,0.049757414,0.036224443,0.009459556,0.0075841355,0.004260811,0.0038253006,0.0044508628,0.0034947312,0.027781945767866526,0.033115140986376045,0.02705763908533167,0.00544721763681063,0.0033407231132024577,0.0013349974487919158,0.0012323384144142776,0.0010699653246519089,0.0008900195343296443
VEIT,S2A_MSI,2019-11-07T10:04:02,S2A_MSIL1C_20191107T100221_N0208_R122_T33TUL_20191107T103815,168.398316155,62.5518961046,6.971106458959231,105.80221063492309,0.122411005,ACOLITE-LUT-202110-MOD1,8A,8,0.7851626126814626,0.1666,0.1279,0.081588894,0.04142222,0.03388889,0.028788887,0.0251,0.020177776,0.019877778,0.0076999995,0.0012,0.0040444448,0.0020222224,0.055778623,0.053329483,0.038682833,0.011276939,0.008606892,0.0064906455,0.0053016585,0.0045231488,0.0046586744,0.029870843376193664,0.037176439109656394,0.03165563023024556,0.006622777825972397,0.004039753383158547,0.0015217918498030834,0.001368488227201225,0.0011771075965122573,0.0009429257429698322
VEIT,S2B_MSI,2020-10-10T10:11:51,S2B_MSIL1C_20201010T101029_N0209_R022_T33TUL_20201010T123917,168.764487976729,53.0626360649514,7.9509409044092845,285.2624238491093,0.5185191,ACOLITE-LUT-202110-MOD1,8A,8,1.2064620061799953,0.1712,0.13573334,0.09855556,0.060922224,0.0517,0.04594444,0.043811113,0.03558889,0.03536667,0.01,0.001,0.0107,0.0054,0.047059454,0.043892324,0.037828486,0.01130094,0.0077666547,0.005932649,0.0057674726,0.0040352102,0.003445583,0.021909525737298857,0.027877818885938623,0.02880668543313618,0.0073407307942334205,0.005152146872263722,0.0028626556861664366,0.0026379397351132673,0.002353639665377571,0.002121966203944963
VEIT,S2A_MSI,2022-01-15T10:03:48,S2A_MSIL1C_20220115T100351_N0301_R122_T33TUL_20220115T105759,162.791970845799,68.4352082002965,7.016652934518221,105.73571033752047,0.14480664,ACOLITE-LUT-202110-MOD1,8A,8,0.8245954829540626,0.1882,0.14874443,0.10016666,0.053155556,0.04374444,0.036344446,0.03294444,0.026566667,0.026177777,0.0095,0.0008,0.004,0.0014,0.06270261,0.06455885,0.053766653,0.016764544,0.012453806,0.008128424,0.00797917,0.0067156847,0.0068430016,0.03776007591757704,0.049348750569574204,0.04664891609579798,0.011899894901534825,0.007890684662981927,0.004088993133827451,0.003694744545722256,0.003306566412311531,0.002911590317178447
VEIT,S2B_MSI,2022-02-09T10:00:45,S2B_MSIL1C_20220209T100049_N0400_R122_T33TUL_20220209T104141,159.865027111039,62.4169594244384,7.0077877502253605,106.7746094897604,0.0834344,ACOLITE-LUT-202110-MOD1,8A,7,1.5801986882525272,0.1579,0.113511115,0.06902222,0.03721111,0.031888887,0.026222222,0.023655554,0.018933333,0.016866667,0.0086,0.0006,0.0032999997,0.002577778,0.041639656,0.0342645,0.023483513,0.008508559,0.00794909,0.0053583025,0.0053229947,0.0044853697,0.0030599032,0.016962947647195747,0.02050514038280905,0.015349450780097758,0.003546587720026253,0.002533660011762547,0.001629844096791966,0.0014518605153314595,0.0012871708056605325,0.0011683197436581053
VEIT,S2B_MSI,2021-12-14T10:14:09,S2B_MSIL1C_20211214T101329_N0301_R022_T33TUL_20211214T110034,169.188937675759,69.5074156984435,7.967348105028819,285.24990184883933,0.121006906,ACOLITE-LUT-202110-MOD1,8A,8,1.1971678240840575,0.1862,0.15215556,0.10574445,0.054677777,0.043977782,0.037966665,0.033999998,0.02881111,0.025744444,0.0122,0.0041,0.007833334,0.0054444443,0.06661323,0.0731287,0.062362432,0.017336987,0.010835584,0.008264049,0.006326587,0.00660504,0.0033633586,0.042166782354138316,0.056237637681234305,0.05182989591428538,0.011085412032825122,0.006875473994710802,0.0028818184858816647,0.0025254386949562922,0.002211512114489192,0.0018576989595298812
VEIT,S2A_MSI,2023-01-10T10:06:11,S2A_MSIL1C_20230110T100401_N0509_R122_T33TUL_20230110T134018,163.475683176396,69.1909719466078,6.973319300573225,105.79835213466437,0.057715468,ACOLITE-LUT-202110-MOD1,8A,8,2.417780116874956,0.183,0.14148888,0.092777774,0.047633335,0.038455553,0.030466668,0.027244443,0.020988889,0.018744446,0.0087,0.0012,0.0031111112,0.0013333333,0.06468728,0.06406459,0.05466056,0.018863088,0.013691672,0.008499797,0.008391577,0.006127059,0.0045893886,0.04035280588033245,0.051091110844960305,0.04978217032839053,0.012194103933466247,0.007371396236244283,0.0023600727554321257,0.0020692361768235783,0.0017701437602924512,0.001336765941078964
VEIT,S2B_MSI,2020-01-01T10:03:21,S2B_MSIL1C_20200101T100319_N0208_R122_T33TUL_20200101T110654,164.6778911,70.036085374,7.036128420690768,106.78285313253845,0.1921768,ACOLITE-LUT-202110-MOD1,8A,8,0.9740685876855698,0.1959,0.15412222,0.10555556,0.05977778,0.050922226,0.044277776,0.038233332,0.03131111,0.029955557,0.0114,0.0017,0.006788889,0.0030666667,0.058684714,0.060313504,0.054010786,0.016604254,0.012904503,0.010167845,0.006245709,0.005555854,0.0047213295,0.03441700542752836,0.046595266051398486,0.04615036049857445,0.010491449519224143,0.006730832894424981,0.002945558472927538,0.0026020507006493197,0.002281629737838467,0.001926718164204165
VEIT,S2A_MSI,2019-12-30T10:14:23,S2A_MSIL1C_20191230T101421_N0208_R022_T33TUL_20191230T104932,167.333513643,69.7153706002,7.909842208738462,286.09159743653845,0.092401996,ACOLITE-LUT-202110-MOD1,8A,8,1.3975850868045598,0.1742,0.13777778,0.09391111,0.049233332,0.040822223,0.032922223,0.028555555,0.024855556,0.022177778,0.0089,0.001,0.003888889,0.0020111112,0.050901696,0.056340337,0.051716067,0.016173415,0.012425883,0.0072494578,0.00577155,0.007084388,0.00463629,0.0267321546868348,0.038723049923418476,0.04187567118897071,0.010449308024213167,0.006688813544101062,0.0025626877950823035,0.0022380709481892446,0.0019263207824974584,0.0015473700541777944
VEIT,S2A_MSI,2022-01-08T10:14:17,S2A_MSIL1C_20220108T101411_N0301_R022_T33TUL_20220108T110602,166.134029493745,68.942832673063,7.951627103142451,286.14755348877236,0.060248125,ACOLITE-LUT-202110-MOD1,8A,8,1.2621696420007975,0.1641,0.123766676,0.07303333,0.039944448,0.03357778,0.028433332,0.025177777,0.019855555,0.018044446,0.0086,0.0012,0.0027,0.00066666666,0.048402436,0.047539666,0.032202154,0.011575938,0.0092041325,0.007164741,0.0069548395,0.0053593055,0.004416562,0.024476159970032142,0.029980594127764527,0.02345316918663008,0.005592262768261885,0.0038102067034219405,0.0021316828197057644,0.001905524944181884,0.0016842037315759042,0.0015001826307958095
VEIT,S2B_MSI,2022-01-30T10:01:40,S2B_MSIL1C_20220130T100139_N0400_R122_T33TUL_20220130T105555,160.922624290032,65.2664443927137,7.028390391662659,106.80646990046215,0.14993158,ACOLITE-LUT-202110-MOD1,8A,8,1.7750499417268621,0.1683,0.12213332,0.07523333,0.043899998,0.036955554,0.032444444,0.028700002,0.023355555,0.022999998,0.0108,0.0007,0.004855556,0.0030555555,0.04115725,0.032941956,0.022111624,0.008294608,0.006285677,0.005584468,0.0045030965,0.003917363,0.0044479915,0.01731133750349919,0.02011961050917458,0.015217101461920077,0.004158271965796409,0.0030209358915027585,0.001955667836796436,0.001748581524544524,0.001554488175946275,0.0014132277116252869
VEIT,S2B_MSI,2020-01-11T10:03:13,S2B_MSIL1C_20200111T100259_N0208_R122_T33TUL_20200111T120153,163.354885591,69.1004656919,7.047329551978461,106.79158751738463,0.0997991,ACOLITE-LUT-202110-MOD1,8A,8,2.073232272190682,0.1735,0.12650001,0.0818,0.046544448,0.03842222,0.032044444,0.02927778,0.023155557,0.022122223,0.0099,0.0014,0.003711111,0.0013000001,0.039858148,0.034262795,0.03151308,0.012631068,0.0096580805,0.006835798,0.006710331,0.005671277,0.005178969,0.016075326179309773,0.02037873755759263,0.024565103360162988,0.006731675213703615,0.005032280597856781,0.0023919049109948536,0.002070941780005068,0.0018034892516037336,0.001541288223614926
VEIT,S2A_MSI,2020-03-06T10:01:56,S2A_MSIL1C_20200306T100021_N0209_R122_T33TUL_20200306T103940,157.925107277307,53.3233524938062,7.047834777140096,105.71407111223363,0.14927638,ACOLITE-LUT-202110-MOD1,8A,8,1.408555444895407,0.1608,0.12653333,0.08335555,0.038577776,0.031188888,0.024933333,0.022311112,0.0182,0.015777778,0.0074999994,0.0011,0.0037555557,0.0022888887,0.061801817,0.06155823,0.047300756,0.011470107,0.008079731,0.0042607193,0.004174369,0.0036239251,0.0015810762,0.03809096334505473,0.04629738672978632,0.03839886612049688,0.007975007517401078,0.005206678286530251,0.0025646126829214745,0.0023317505424593544,0.002074221242993299,0.0018077433904009259
VEIT,S2A_MSI,2022-01-18T10:14:14,S2A_MSIL1C_20220118T101341_N0301_R022_T33TUL_20220118T110530,164.868999336657,67.4248630973058,7.936814324316814,286.13175430561625,0.06369177,ACOLITE-LUT-202110-MOD1,8A,8,2.6230581910399615,0.1614,0.1217,0.07593333,0.03991111,0.03286667,0.028344445,0.024311112,0.019222222,0.016455555,0.0074000005,0.0007,0.0032,0.0014111111,0.047563855,0.045440637,0.033831697,0.011511138,0.009160532,0.0077384007,0.006224587,0.005091123,0.0026723118,0.02393733946450053,0.029913048977743086,0.02569843854834865,0.006011122944414612,0.004069456779987858,0.00221634778685967,0.0019828274861042636,0.001765910170170237,0.0015661316589127233
VEIT,S2B_MSI,2021-12-01T10:02:57,S2B_MSIL1C_20211201T100259_N0301_R122_T33TUL_20211201T105114,167.918583775233,68.3020562042221,7.001172090450504,106.83725831421815,0.09320049,ACOLITE-LUT-202110-MOD1,8A,8,0.7130557871358185,0.1757,0.13504444,0.089155555,0.046044447,0.036522225,0.031477775,0.02771111,0.020855555,0.019633334,0.0085,0.0008,0.0038555553,0.0022888891,0.052177534,0.05188805,0.04297228,0.013566839,0.00933442,0.007988806,0.006008942,0.004020898,0.0030391545,0.02900663562333979,0.037684720737624605,0.03605997957921794,0.008444207401357956,0.005447531221245769,0.002410219914363492,0.0021145899666704234,0.0018353942627999074,0.0015543039652028809
VEIT,S2A_MSI,2022-08-06T10:09:24,S2A_MSIL1C_20220806T100611_N0400_R022_T33TUL_20220806T135051,153.829546676066,31.1148628311967,7.960489699083155,286.11282965839837,0.3636534,ACOLITE-LUT-202110-MOD1,8A,8,1.9800644957525317,0.1386,0.1042,0.06626667,0.037988886,0.030777778,0.0273,0.02551111,0.020299999,0.02012222,0.0065,0.0005,0.0045444444,0.0026666666,0.039491452,0.034332845,0.021502888,0.0070286295,0.0044853603,0.0038035752,0.004131027,0.0030125135,0.00270437,0.01640289298209479,0.01818701954517794,0.012258026030665033,0.0020448661036847984,0.001325694765786837,0.0007063007464102601,0.0006559802858555817,0.0005951960208368888,0.0005421434293743381
O1BE,S2B_MSI,2022-03-26T10:46:37,S2B_MSIL1C_20220326T104639_N0400_R051_T31UDS_20220326T115306,160.579564125074,50.2460180642838,8.092000617892454,105.87747107377415,0.39314604,ACOLITE-LUT-202110-MOD1,8A,6,5.740874180969735,0.15836667,0.13734443,0.12773332,0.081711106,0.07294444,0.043333337,0.041222222,0.033455558,0.028666666,0.011566667,0.0009333333,0.009366666,0.0061333333,0.029898226,0.056072786,0.09442261,0.05062591,0.045087237,0.01071428,0.011335981,0.008084584,0.0028328663,0.05268143344282904,0.07690566725922687,0.11097083870870074,0.06473482519986481,0.057312203674755986,0.02096324567269246,0.018047793138876243,0.015084844809088189,0.010828484432693354
VEIT,S2A_MSI,2021-10-30T10:14:20,S2A_MSIL1C_20211030T101141_N0301_R022_T33TUL_20211030T110921,170.781611431637,59.9278351557401,7.9736078826708425,286.13487732312444,0.21449164,ACOLITE-LUT-202110-MOD1,8A,8,1.4679668030439945,0.1569,0.11923333,0.07715556,0.04387778,0.036722224,0.032033335,0.02891111,0.023577778,0.022833332,0.0089,0.0008,0.004888889,0.0020333333,0.04484503,0.04091771,0.029103342,0.0095998775,0.007370582,0.0057951957,0.0053559234,0.004572186,0.0041166386,0.022285577339482075,0.027222984420504734,0.023905904599361934,0.005741043184287468,0.003887791634173848,0.002049548411829733,0.0018765845541863072,0.0016748730728728017,0.0014892872551650895
VEIT,S2B_MSI,2021-01-18T10:12:44,S2B_MSIL1C_20210118T101249_N0209_R022_T33TUL_20210118T110706,164.829292207327,67.3797073141095,7.966372887989144,285.26014498715307,0.20422249,ACOLITE-LUT-202110-MOD1,8A,8,1.3027918506641538,0.1767,0.13525556,0.08775555,0.052633334,0.04473333,0.04006667,0.03671111,0.029855557,0.02851111,0.0113,0.0015,0.0069444445,0.0026777778,0.049835984,0.04615953,0.03483735,0.0116530275,0.008175987,0.0075264284,0.0069937375,0.0055323597,0.0048161205,0.027429866650032164,0.03250746284725769,0.026203105670440145,0.00723344808858437,0.005503188165613856,0.0037910756881723703,0.0035415238278009346,0.0033067819934595043,0.003140231000066758
VEIT,S2B_MSI,2020-01-21T10:05:29,S2B_MSIL1C_20200121T100229_N0208_R122_T33TUL_20200121T120102,162.055012254,67.4479873372,7.044003654944616,106.79659153892308,0.1381261,ACOLITE-LUT-202110-MOD1,8A,8,1.2762675016584102,0.1723,0.12516667,0.08003333,0.047388893,0.038799997,0.03298889,0.02851111,0.0239,0.02252222,0.0101,0.0011,0.0042333333,0.0018777779,0.037169416,0.030863365,0.026684426,0.011354734,0.00754489,0.0054737637,0.0036318798,0.0043514427,0.003702523,0.015357853935760776,0.01899545735319355,0.020517155146726872,0.005926109929675799,0.004467486447670039,0.002555367364235572,0.00229198075874469,0.002037594075168255,0.0018335920177040403
O1BE,S2A_MSI,2022-06-12T10:59:33,S2A_MSIL1C_20220612T105631_N0400_R094_T31UDS_20220612T144203,159.14556581979,29.0352124123412,5.35874452027606,280.3949076736668,0.31182864,ACOLITE-LUT-202110-MOD2,8A,2,5.360794293140145,0.12473334,0.105466664,0.09222223,0.058333337,0.052600004,0.0419,0.041311115,0.037255555,0.035544444,0.0136,0.0010333334,0.023644445,0.017677778,0.009319363,0.023952402,0.041253638,0.015644357,0.013088642,0.0033037262,0.0041275076,0.0036463079,0.00073267164,0.03112620808954972,0.04614622170641571,0.07379243841553813,0.0426850446295543,0.03841297449663625,0.014110954993859394,0.012836091342293236,0.010664582918674474,0.007809206691128572
VEIT,S2B_MSI,2019-12-25T10:13:30,S2B_MSIL1C_20191225T101329_N0208_R022_T33TUL_20191225T112649,167.968651605,69.8451787717,7.912982334504615,285.2035501142308,0.07131935,ACOLITE-LUT-202110-MOD1,8A,8,1.1397700233773698,0.1817,0.15094444,0.10992222,0.05587778,0.043022223,0.032844443,0.029555555,0.02311111,0.020344444,0.0091,0.00090000004,0.0030333335,0.0012111111,0.068464555,0.079678856,0.07702926,0.027651193,0.01792918,0.010169882,0.009419722,0.007365674,0.0051003974,0.04675919669401862,0.06716293042643055,0.07516581599890182,0.024281536922647166,0.015426574086653481,0.005255582963807272,0.004482733953027236,0.003801800814082635,0.0028552376930729476
VEIT,S2A_MSI,2020-01-09T10:14:02,S2A_MSIL1C_20200109T101401_N0208_R022_T33TUL_20200109T104556,166.038396019,68.8893601588,7.910436756608462,286.0739812933077,0.14175028,ACOLITE-LUT-202110-MOD1,8A,8,1.7387730076872212,0.168,0.12695557,0.084400006,0.049733333,0.042244446,0.036677778,0.031922225,0.026855556,0.0269,0.0098,0.002,0.0066,0.0033555557,0.037191097,0.035562634,0.032217465,0.011508523,0.009317852,0.007004641,0.0048788697,0.005169406,0.005551592,0.015769679590844403,0.01982905362337279,0.02379608880970179,0.007095447708434529,0.005365296235451969,0.0026984640289745452,0.0023885609428452607,0.0021097910047480502,0.0018400296132896662
VEIT,S2B_MSI,2020-01-04T10:13:20,S2B_MSIL1C_20200104T101319_N0208_R022_T33TUL_20200104T121239,166.687719577,69.3956312239,7.9272705455384616,285.2067495744615,0.11297187,ACOLITE-LUT-202110-MOD1,8A,8,2.105885063309223,0.1663,0.12554444,0.08226666,0.048233334,0.041155558,0.03587778,0.03112222,0.025711112,0.023311112,0.0089,0.0014,0.0048111114,0.0014,0.03680584,0.037199747,0.033722185,0.013824453,0.0116565535,0.009964142,0.0072724354,0.007089638,0.0049301726,0.015733505524874295,0.021069533110171353,0.02383814799488205,0.0074023351887551785,0.005479464979184133,0.003075336182904742,0.00275419088474011,0.0024441045500631256,0.0021904993423116324
VEIT,S2A_MSI,2020-10-25T10:14:19,S2A_MSIL1C_20201025T101121_N0209_R022_T33TUL_20201025T111220,170.456981074024,58.3590579104114,7.972971853650699,286.10800694898325,0.30643162,ACOLITE-LUT-202110-MOD1,8A,8,2.0822135532456603,0.1576,0.12155555,0.08353334,0.05132222,0.042655557,0.037077777,0.033866666,0.027877778,0.026500002,0.0111,0.0031,0.006033333,0.0029444443,0.037499487,0.03598385,0.030081369,0.012345979,0.008929986,0.0063789026,0.0057888874,0.0051863645,0.0035136428,0.017018404479212865,0.02166278367252921,0.022155965802470555,0.0062253124315748785,0.004157556212100032,0.0019008833256626665,0.0017324827135590164,0.0015275485921108294,0.001317417832658953
O1BE,S2A_MSI,2022-07-19T10:50:38,S2A_MSIL1C_20220719T105041_N0400_R051_T31UDS_20220719T143242,153.251278134469,32.3529764221788,8.078478049865836,104.97659676742875,0.5541228,ACOLITE-LUT-202110-MOD1,1,2,6.0646327258984725,0.14336666,0.11852222,0.112555556,0.08426667,0.082722224,0.054177776,0.054088887,0.045911115,0.042233333,0.011866667,0.0009666667,0.017744444,0.01288889,0.01063642,0.02727896,0.06820424,0.049289938,0.055005986,0.019465474,0.02109204,0.018171344,0.011163939,0.030827444932193932,0.04608862671511494,0.08139424922868514,0.05868751572668035,0.0606870685627315,0.023774954932343082,0.02265726422745772,0.018600464209415118,0.013077205641515472
